search title,result title,mal_id,url,image,synopsis,6,7,8,9,10,11,12,13,14,15
Meguro-san wa Hajimete ja Nai,Meguro-san wa Hajimete ja Nai,116793,https://myanimelist.net/manga/116793/Meguro-san_wa_Hajimete_ja_Nai,https://cdn.myanimelist.net/images/manga/2/217790.jpg?s=3765613d5f18ecaa8177d9b7399ee491,"Gathering every ounce of courage he has, Makoto Koga, an introverted third-year high school student, decides to confess to his crush Saki Meguro—a popular second-year student considered the most beaut...",,,,,,,,,,
Tomodachi no Imouto ga Ore ni dake Uzai,Tomodachi no Imouto ga Ore ni dake Uzai,123632,https://myanimelist.net/manga/123632/Tomodachi_no_Imouto_ga_Ore_ni_dake_Uzai,https://cdn.myanimelist.net/images/manga/3/233260.jpg?s=8d8e024de9ebfe5b7e74df33b2b885bf,"I don't need any deep relationships. I have no desire for a girlfriend, and I only require one friend who holds any value to me. Ever since I threw out my youth for the sake of efficiency, there is on...",,,,,,,,,,
Tomodachi no Imouto ga Ore ni dake Uzai,Tomodachi no Imouto ga Ore ni dake Uzai,123632,https://myanimelist.net/manga/123632/Tomodachi_no_Imouto_ga_Ore_ni_dake_Uzai,https://cdn.myanimelist.net/images/manga/3/233260.jpg?s=8d8e024de9ebfe5b7e74df33b2b885bf,"I don't need any deep relationships. I have no desire for a girlfriend, and I only require one friend who holds any value to me. Ever since I threw out my youth for the sake of efficiency, there is on...",,,,,,,,,,
Daa! Daa! Daa!,Daa! Daa! Daa!,1526,https://myanimelist.net/manga/1526/Daa_Daa_Daa,https://cdn.myanimelist.net/images/manga/1/6832.jpg?s=d71cc0e9ae127b50840d4b5a4e0cfd32,"Miyu is an 8th grade student. Her parents went working in NASA and they left Miyu. For a moment, Miyu was sent to stay with her Uncle. The first day when Miyu arrive to her Uncle house, her uncle deci...",,,,,,,,,,
Hajishirazu no Purple Haze: JoJo no Kimyou na Bouken yori,Hajishirazu no Purple Haze: JoJo no Kimyou na Bouken yori,41865,https://myanimelist.net/manga/41865/Hajishirazu_no_Purple_Haze__JoJo_no_Kimyou_na_Bouken_yori,https://cdn.myanimelist.net/images/manga/2/73225.jpg?s=32ad55bd0119b84bc03687ba8e21977e,"An original story about Fugo Pannacotta, set six months after the end of JoJo no Kimyou na Bouken Part 5: Ougon no Kaze.",,,,,,,,,,
Nanai Sanami ga Kirattekurenai,Nanai Sanami ga Kirattekurenai,94253,https://myanimelist.net/manga/94253/Nanai_Sanami_ga_Kirattekurenai,https://cdn.myanimelist.net/images/manga/2/167082.jpg?s=773d3fd08abe95a88be66bcc732f1b8b,"Inasaki is a popular high-schooler, but what he did not expect, was that someone like Sanami Nanai would like him. Although the girl is beautiful and great student, she has a sinister aura around her....",,,,,,,,,,
Idol na Kanojo to Wotaku na Boku to,Idol na Kanojo to Wotaku na Boku to,89608,https://myanimelist.net/manga/89608/Idol_na_Kanojo_to_Wotaku_na_Boku_to,https://cdn.myanimelist.net/images/manga/1/188899.jpg?s=b290057ddc88ce1cbe894ff66b3ed7a3,"""She is a famous idol. On the other hand, I am just a nerd. We have to keep our relationship a secret.""",,,,,,,,,,
Neon Sign Amber,Neon Sign Amber,93610,https://myanimelist.net/manga/93610/Neon_Sign_Amber,https://cdn.myanimelist.net/images/manga/1/189001.jpg?s=3d851372ccc331b3dd3df4fe6c1b39ca,"Yuusuke Ogata has never been good at conveying his feelings through his face, leading him to be misunderstood by his previous girlfriends as emotionless. While working as a bodyguard at a nightclub, Y...",,,,,,,,,,
Pink de Pink,Pink de Pink,14773,https://myanimelist.net/manga/14773/Pink_de_Pink,https://cdn.myanimelist.net/images/manga/2/96891.jpg?s=b6b0206e4b7c858774633141c9b68816,"Sanada Akihito, a student from Yotsuho Academy has been haunted by the angry spirit of a dead girl. In the exorcism that a friend was trying to do, the spirit manages to possess a girl from Akihito’s...",,,,,,,,,,
Blue Drop,Blue Drop,1324,https://myanimelist.net/manga/1324/Blue_Drop,https://cdn.myanimelist.net/images/manga/2/1119.jpg?s=5971d932ae0cf2fea6fd5988aa6139e7,"The story takes place in a future where mankind has been defeated by an alien race comprised entirely of females. Having completely taken over the Earth the aliens do as they please, genetically modif...",,,,,,,,,,
Manuke na FPS Player ga Isekai e Ochita Baai,Manuke na FPS Player ga Isekai e Ochita Baai,97645,https://myanimelist.net/manga/97645/Manuke_na_FPS_Player_ga_Isekai_e_Ochita_Baai,https://cdn.myanimelist.net/images/manga/2/197160.jpg?s=f24695055e683f6a0ba8e3380b0b73eb,"The protagonist is a player of a VRMMOFPS game who ends up falling off the map while playing in PvE mode, and ends up being transported to a fantasy world with his FPS system. (Source: MU)",,,,,,,,,,
Manuke na FPS Player ga Isekai e Ochita Baai,Manuke na FPS Player ga Isekai e Ochita Baai,97645,https://myanimelist.net/manga/97645/Manuke_na_FPS_Player_ga_Isekai_e_Ochita_Baai,https://cdn.myanimelist.net/images/manga/2/197160.jpg?s=f24695055e683f6a0ba8e3380b0b73eb,"The protagonist is a player of a VRMMOFPS game who ends up falling off the map while playing in PvE mode, and ends up being transported to a fantasy world with his FPS system. (Source: MU)",,,,,,,,,,
"Kono S wo, Mi yo! - Cupid no Itazura","Kono S wo, Mi yo! - Cupid no Itazura",24417,https://myanimelist.net/manga/24417/Kono_S_wo_Mi_yo_-_Cupid_no_Itazura,https://cdn.myanimelist.net/images/manga/1/51567.jpg?s=aafb4180bfb17f2b29cef24892bb1826,22-year-old Rin has two major problems; a complex about the tattoo-like birthmark on his butt and a crush on an older woman who thinks of him as her little brother. Rin hasn't allowed any woman to see...,,,,,,,,,,
I.O.N,I.O.N,1113,https://myanimelist.net/manga/1113/ION,https://cdn.myanimelist.net/images/manga/2/17076.jpg?s=fd1c699346e64cf76875f1574d40d59c,"Ion Tsuburagi has always believed that her ""jinx""—chanting the letters in her name—brings her good luck when she needs it. While running away from one of many attempts by the student council president...",,,,,,,,,,
Kishibe Rohan Louvre e Iku,Kishibe Rohan Louvre e Iku,19423,https://myanimelist.net/manga/19423/Kishibe_Rohan_Louvre_e_Iku,https://cdn.myanimelist.net/images/manga/2/175983.jpg?s=6a356121fce263b327537081004b931a,"Professional mangaka Rohan Kishibe has seen the blackest color in the world—and this elusive color is connected to an incident where a French translator, the curator of the Louvre's Far East art secti...",,,,,,,,,,
Ouroboros: Keisatsu wo Sabaku wa Ware ni Ari,Ouroboros: Keisatsu wo Sabaku wa Ware ni Ari,20266,https://myanimelist.net/manga/20266/Ouroboros__Keisatsu_wo_Sabaku_wa_Ware_ni_Ari,https://cdn.myanimelist.net/images/manga/3/175729.jpg?s=b1595e03e94bfa28ea77ba45095b9719,"Ryuuzaki Ikuo and Tatsuya Danno once belonged to a happy family of orphans at the Mahoroba Orphanage. Their beloved teacher, Yuiko, cared for and nurtured them; to Ryuuzaki and Tatsuya, she meant the...",,,,,,,,,,
Imawa no Kuni no Alice Retry,Imawa no Kuni no Alice Retry,130593,https://myanimelist.net/manga/130593/Imawa_no_Kuni_no_Alice_Retry,https://cdn.myanimelist.net/images/manga/3/238212.jpg?s=9a030fe09bbe2f14eaaac7a4128c0ceb,"Twenty-six-year-old Ryouhei Arisu now has a fairly decent life working as a guidance counselor at school and being married to Yuzuha Usagi, a mountaineer he met eight years ago. When he discovers that...",,,,,,,,,,
Onanie Master Kurosawa,Onanie Master Kurosawa,8967,https://myanimelist.net/manga/8967/Onanie_Master_Kurosawa,https://cdn.myanimelist.net/images/manga/3/212092.jpg?s=60fe5632d9a3702080d731746209ccd1,Fourteen-year-old Kakeru Kurosawa is an antisocial junior high school student who looks down on his classmates—but beneath his superiority complex is a hopeless young teenager who uses masturbation as...,,,,,,,,,,
YataMomo,YataMomo,88717,https://myanimelist.net/manga/88717/YataMomo,https://cdn.myanimelist.net/images/manga/2/155664.jpg?s=4f31fe918589f3c7c9e805b47addc6e7,"Momo, with no ambitions, is the ultimate bitch, scum, good-for-nothing guy. Yata-chan, is a chill, caring, and naive youth. During their meeting in a public bathroom when he was in the middle of ""clea...",,,,,,,,,,
Duds Hunt,Duds Hunt,1542,https://myanimelist.net/manga/1542/Duds_Hunt,https://cdn.myanimelist.net/images/manga/1/26212.jpg?s=3cd260e331fd66c81566c4a11fef7274,"Nakanishi, a delinquent that came just out of reform school, tries in vain to get free of his past. His new job does not satisfy him and he has to suffer the provocations of his boss. One day, an acqu...",,,,,,,,,,
Papa to Mama Hajimemashita.,Papa to Mama Hajimemashita.,33511,https://myanimelist.net/manga/33511/Papa_to_Mama_Hajimemashita,https://cdn.myanimelist.net/images/manga/2/88803.jpg?s=07f69b93dfd28952a9cd1c19c1227ec9,"One day, Mochida found a child. But this kid is really full of strength! And then, she'll have to baby-sit with the guy she loves! That's a really big problem!! (Source: Chibi Manga) Included one-shot...",,,,,,,,,,
By Hero,By Hero,4994,https://myanimelist.net/manga/4994/By_Hero,https://cdn.myanimelist.net/images/manga/3/82078.jpg?s=ba47fde538a5810c5ec812d2bb866e02,"Sendrick is a little bird that has always hated humans the most in the world. All his life, he's been running from them out of fear, but soon, he accidentally encounters a human tomboy-ish girl named...",,,,,,,,,,
My Girl,My Girl,6164,https://myanimelist.net/manga/6164/My_Girl,https://cdn.myanimelist.net/images/manga/2/42167.jpg?s=425f62c92199fb3e3c894251c8ae05f3,"Twenty-three-year-old Masamune Kazama spends his days working a mundane office job and dwelling on the past. Although it has been five years, the young bachelor continues to hold onto his relationship...",My Girl,78657,https://myanimelist.net/manga/78657/My_Girl,https://cdn.myanimelist.net/images/manga/3/173501.jpg?s=34e41107162c8954a7a18989c1604bc9,,My Girl,2112,https://myanimelist.net/manga/2112/My_Girl,https://cdn.myanimelist.net/images/manga/2/2310.jpg?s=20e0a407269b25f0332fdbcd03ab7cf5,"Jinny is a popular, upcoming model with gorgeous long black hair, but little does everyone knows that she is in fact actually Ahjin, a high schooler who has short hair, wears glasses and acts like a t..."
My Girl,My Girl,6164,https://myanimelist.net/manga/6164/My_Girl,https://cdn.myanimelist.net/images/manga/2/42167.jpg?s=425f62c92199fb3e3c894251c8ae05f3,"Twenty-three-year-old Masamune Kazama spends his days working a mundane office job and dwelling on the past. Although it has been five years, the young bachelor continues to hold onto his relationship...",My Girl,78657,https://myanimelist.net/manga/78657/My_Girl,https://cdn.myanimelist.net/images/manga/3/173501.jpg?s=34e41107162c8954a7a18989c1604bc9,,My Girl,2112,https://myanimelist.net/manga/2112/My_Girl,https://cdn.myanimelist.net/images/manga/2/2310.jpg?s=20e0a407269b25f0332fdbcd03ab7cf5,"Jinny is a popular, upcoming model with gorgeous long black hair, but little does everyone knows that she is in fact actually Ahjin, a high schooler who has short hair, wears glasses and acts like a t..."
My Girl,My Girl,6164,https://myanimelist.net/manga/6164/My_Girl,https://cdn.myanimelist.net/images/manga/2/42167.jpg?s=425f62c92199fb3e3c894251c8ae05f3,"Twenty-three-year-old Masamune Kazama spends his days working a mundane office job and dwelling on the past. Although it has been five years, the young bachelor continues to hold onto his relationship...",My Girl,78657,https://myanimelist.net/manga/78657/My_Girl,https://cdn.myanimelist.net/images/manga/3/173501.jpg?s=34e41107162c8954a7a18989c1604bc9,,My Girl,2112,https://myanimelist.net/manga/2112/My_Girl,https://cdn.myanimelist.net/images/manga/2/2310.jpg?s=20e0a407269b25f0332fdbcd03ab7cf5,"Jinny is a popular, upcoming model with gorgeous long black hair, but little does everyone knows that she is in fact actually Ahjin, a high schooler who has short hair, wears glasses and acts like a t..."
Kimi ga Suki,Kimi ga Suki,3605,https://myanimelist.net/manga/3605/Kimi_ga_Suki,https://cdn.myanimelist.net/images/manga/2/51207.jpg?s=9eb697a2273c788422d44873519342f2,"Aki has always liked her basketball club friend, Mase. However, she can’t seem to gather her courage to confess to him. On the day when she finally decides to tell him, she is confessed to by a guy fr...",Kimi ga Suki,100715,https://myanimelist.net/manga/100715/Kimi_ga_Suki,https://cdn.myanimelist.net/images/manga/1/182410.jpg?s=cd01a44d731ceeee7d0eb18b660e66cc,1. Kaerimichi. 2. Ichiban Chikaku ni 3. Hore Ai 4-6. Kotomi no Himitsu 7. Houkago Momoka 8. Loveroach (Love♥approach) 9. Omoikomi≒Kanchigai?,,,,,
Kimi ga Suki,Kimi ga Suki,3605,https://myanimelist.net/manga/3605/Kimi_ga_Suki,https://cdn.myanimelist.net/images/manga/2/51207.jpg?s=9eb697a2273c788422d44873519342f2,"Aki has always liked her basketball club friend, Mase. However, she can’t seem to gather her courage to confess to him. On the day when she finally decides to tell him, she is confessed to by a guy fr...",Kimi ga Suki,100715,https://myanimelist.net/manga/100715/Kimi_ga_Suki,https://cdn.myanimelist.net/images/manga/1/182410.jpg?s=cd01a44d731ceeee7d0eb18b660e66cc,1. Kaerimichi. 2. Ichiban Chikaku ni 3. Hore Ai 4-6. Kotomi no Himitsu 7. Houkago Momoka 8. Loveroach (Love♥approach) 9. Omoikomi≒Kanchigai?,,,,,
Coffee & Vanilla,Coffee & Vanilla,88641,https://myanimelist.net/manga/88641/Coffee___Vanilla,https://cdn.myanimelist.net/images/manga/3/171393.jpg?s=fa7a8f79f6af39d77a485b0679914fff,"Risa is a woman who looks flashy at a glance, but the truth is that she's not used to men. This is a love story that begins when she meets a handsome salary man. (Source: Clairparfait)",,,,,,,,,,
My Hero!,My Hero!,18537,https://myanimelist.net/manga/18537/My_Hero,https://cdn.myanimelist.net/images/manga/1/77901.jpg?s=0783e44d02fd85955273daaf6648f987,"It's been a month since she entered high school, and Jun has started noticing a particular guy hanging around her classroom. When he suddenly confesses, she's not sure where she even knows him from--o...",,,,,,,,,,
Blood+,Blood+,747,https://myanimelist.net/manga/747/Blood_,https://cdn.myanimelist.net/images/manga/1/54703.jpg?s=f013ba93e0ca78224e8206c1128b9208,"Saya, the main character, lost her memory and has been living with her adopted family. Her everyday life seems quite normal, except that she eats a lot more than she actually needs. Then one day she m...",Blood+,10410,https://myanimelist.net/manga/10410/Blood_,https://cdn.myanimelist.net/images/manga/3/38473.jpg?s=8c8c2792c02fb01fc7aa34280e5f7c73,It is the official novel adaptation of the anime series. It expands on the events of the anime and gives greater background information on the battle against chiropterans.,,,,,
Blood+,Blood+,747,https://myanimelist.net/manga/747/Blood_,https://cdn.myanimelist.net/images/manga/1/54703.jpg?s=f013ba93e0ca78224e8206c1128b9208,"Saya, the main character, lost her memory and has been living with her adopted family. Her everyday life seems quite normal, except that she eats a lot more than she actually needs. Then one day she m...",Blood+,10410,https://myanimelist.net/manga/10410/Blood_,https://cdn.myanimelist.net/images/manga/3/38473.jpg?s=8c8c2792c02fb01fc7aa34280e5f7c73,It is the official novel adaptation of the anime series. It expands on the events of the anime and gives greater background information on the battle against chiropterans.,,,,,
K-On!,K-On!,13001,https://myanimelist.net/manga/13001/K-On,https://cdn.myanimelist.net/images/manga/3/20937.jpg?s=b5e134c26d2ba5a8f11e06b667a32c04,"The Light Music Club indulges in easy and simple activities, or that is what the carefree Yui Hirasawa first believes. When Yui goes to formally quit the club, she finds out that if she leaves, the cl...",,,,,,,,,,
Ochanigosu.,Ochanigosu.,6816,https://myanimelist.net/manga/6816/Ochanigosu,https://cdn.myanimelist.net/images/manga/3/51657.jpg?s=4e69e17d1b0d69a2189519b092edb4d5,"The story follows the high school delinquent Masaya Funabashi, better known as ""Devil Ma-kun"" who is trying to reform his image by joining the Japanese tea ceremony club.",,,,,,,,,,
Biyaku Cafe,Biyaku Cafe,11522,https://myanimelist.net/manga/11522/Biyaku_Cafe,https://cdn.myanimelist.net/images/manga/2/162405.jpg?s=b706b39f328fb13b75a07e857620d9c3,"The popular oneshot “Aphrodisiac Café” has now begun serialization as a series! This time the heroine is a regular customer at the Aphrodisiac Café, Megu. Everyday she takes the time to put on makeup,...",,,,,,,,,,
Boku wa Imouto ni Koi wo Suru,Boku wa Imouto ni Koi wo Suru,3127,https://myanimelist.net/manga/3127/Boku_wa_Imouto_ni_Koi_wo_Suru,https://cdn.myanimelist.net/images/manga/1/6264.jpg?s=9a3c89dbb8e4f5c929eccc046709b9fb,"Yori's attitude has changed. He and his twin sister, Iku, used to be inseparable as children, but lately Yori's been different—eager to be apart from Iku. Iku worries that he hates her, but the truth...",,,,,,,,,,
